28,25.4,-17.9,-10.3,-14.8,64,71,21,23.2,-2,188,-22.9,-3.3,-1.0,1.8,1.7,1.4
28,25.9,-18.9,-10.6,-14.2,64,71,22,22.7,0,189,-22.4,-3.6,0.0,1.8,1.2,0.5
28,26.4,-19.9,-11.1,-13.2,64,71,23,19.9,1,188,-19.8,-2.7,0.4,5.3,2.0,1.7
28,26.8,-20.8,-11.8,-12.2,64,72,0,5.6,-24,138,-3.8,3.4,-2.2,11.8,3.4,7.5
28,27.3,-21.5,-12.5,-11.1,64,72,1,17.8,-15,169,-16.9,3.3,-4.7,11.3,4.2,5.5
28,27.7,-22.0,-13.6,-9.9,64,72,2,17.3,-11,169,-16.6,3.4,-3.2,6.5,2.1,6.1
28,28.1,-22.3,-14.7,-8.8,64,72,3,22.9,-12,170,-22.1,3.9,-4.8,6.4,1.3,5.3
28,28.4,-22.3,-15.8,-7.8,64,72,4,26.2,-1,174,-26.1,2.8,-0.5,7.4,2.6,5.6
28,28.8,-22.2,-16.9,-6.9,64,72,5,17.4,4,182,-17.3,-0.7,1.3,8.1,1.4,5.1
28,29.1,-22.0,-17.9,-6.4,64,72,6,14.5,33,211,-10.4,-6.3,7.8,2.0,2.0,6.6
28,29.4,-21.7,-18.7,-6.3,64,72,7,4.6,61,203,-2.0,-0.9,4.0,6.3,2.0,9.8
28,29.6,-21.4,-19.4,-6.5,64,72,8,13.0,-46,140,-7.0,5.9,-9.3,6.6,2.7,4.4
28,29.9,-21.1,-20.0,-7.0,64,72,9,10.5,68,343,3.7,-1.1,9.7,7.4,2.6,3.4
28,30.1,-20.8,-20.4,-7.7,64,72,10,11.3,30,4,9.8,0.8,5.6,2.1,1.6,4.6
28,30.3,-20.3,-20.7,-8.9,64,72,11,6.9,39,5,5.4,0.5,4.3,8.9,2.6,2.6
28,30.5,-20.0,-20.7,-10.2,64,72,12,1.7,69,155,-0.6,0.3,1.6,7.4,2.8,4.4
28,30.7,-19.4,-20.8,-11.6,64,72,13,6.8,15,188,-6.5,-0.9,1.7,1.8,0.7,3.6
28,30.9,-18.9,-20.6,-13.0,64,72,14,9.3,-39,169,-7.1,1.4,-5.9,2.9,2.3,3.6
28,31.0,-18.5,-20.3,-14.4,64,72,15,8.0,-48,115,-2.3,4.9,-5.9,6.1,2.4,6.0
28,31.1,-18.2,-19.9,-15.5,64,72,16,9.6,38,5,7.6,0.7,5.9,5.7,2.2,4.1
28,31.2,-18.1,-19.4,-16.4,64,72,17,13.4,28,9,11.7,1.9,6.2,1.1,0.9,2.6
28,31.3,-18.2,-18.9,-17.0,64,72,18,13.0,-4,35,10.6,7.5,-0.9,2.2,0.6,3.7
28,31.3,-18.6,-18.5,-17.2,64,72,19,10.7,-10,43,7.6,7.2,-1.9,3.3,1.0,5.7
28,31.4,-19.1,-18.1,-17.1,64,72,20,10.9,24,7,10.0,1.2,4.4,0.4,0.5,1.1
28,31.4,-19.9,-17.9,-16.5,64,72,21,11.2,-17,52,6.6,8.4,-3.3,4.2,1.3,3.4
28,31.4,-20.6,-17.8,-15.6,64,72,22,7.0,0,37,5.6,4.2,0.0,1.6,1.0,2.6
28,31.2,-22.2,-19.8,-9.7,64,73,2,10.2,-35,60,4.1,7.3,-5.9,0.4,0.9,0.2
28,31.1,-21.9,-20.6,-8.1,64,73,3,5.7,-27,104,-1.3,4.9,-2.5,3.2,2.3,2.0
28,31.0,-21.6,-21.3,-6.6,64,73,4,5.9,-36,133,-3.3,3.5,-3.4,2.2,1.2,1.6
28,30.9,-21.0,-22.0,-5.5,64,73,5,8.1,-41,75,1.6,5.9,-5.4,4.1,1.9,0.7
28,30.8,-20.4,-22.6,-4.6,64,73,6,4.9,-49,98,-0.5,3.2,-3.7,4.4,1.3,3.8
28,30.6,-19.8,-22.9,-4.1,64,73,7,6.4,-26,161,-5.5,1.9,-2.8,1.1,0.8,3.4
28,30.4,-19.3,-23.2,-3.9,64,73,8,8.7,-20,173,-8.1,1.0,-2.9,2.1,1.0,1.9
28,30.2,-18.8,-23.3,-4.2,64,73,9,6.0,-23,163,-5.3,1.7,-2.3,3.5,1.2,2.4
28,30.0,-18.2,-23.3,-4.8,64,73,10,14.2,-26,179,-12.8,0.3,-6.2,2.1,1.2,2.3
28,29.7,-17.8,-23.2,-5.6,64,73,11,5.8,7,37,4.6,3.5,0.7,4.1,1.7,2.8
28,29.5,-17.1,-23.1,-6.7,64,73,12,9.4,9,23,8.5,3.6,1.5,1.5,0.5,1.4
28,29.2,-16.5,-22.7,-7.8,64,73,13,9.3,30,20,7.5,2.8,4.7,1.6,1.0,2.0
28,28.9,-15.8,-22.4,-9.0,64,73,14,10.5,30,17,8.7,2.6,5.2,1.8,0.7,1.5
28,28.5,-15.2,-21.9,-10.3,64,73,15,9.7,26,25,7.9,3.7,4.3,1.8,0.6,4.4
28,28.2,-14.6,-21.3,-11.3,64,73,16,9.1,58,11,4.8,0.9,7.7,3.1,1.5,2.5
28,27.8,-14.1,-20.7,-12.0,64,73,17,7.4,-8,43,5.3,5.0,-1.0,4.7,1.6,5.7
28,27.4,-13.9,-20.1,-12.4,64,73,18,7.4,4,35,6.0,4.3,0.5,2.2,1.2,4.1
28,27.0,-13.8,-19.5,-12.6,64,73,19,8.1,-46,92,-0.2,5.6,-5.8,3.1,1.5,2.5
28,26.5,-13.9,-18.9,-12.4,64,73,20,10.6,-43,82,1.1,7.7,-7.2,2.1,0.9,2.5
